x
489.309686620977
94.7258545792169
65.6923121173584
46.0166050751343
34.1303795428499
27.5033511851813
25.0136878984957
23.852359835697
21.5201420397728
19.5395169765558
17.8497108316318
16.6018026214034
16.0922253710445
15.2326638289335
14.5551831883226
12.3972534677863
11.905784588691
10.6140656200821
10.4141085645139
10.1935825921128
9.73010668354538
9.67589321041161
9.11380347205362
8.87577254874877
8.3910371311627
8.32429854661791
7.8654180392381
7.71981584359067
7.38234613568177
7.26911126458226
6.99870444071587
6.83941627403065
6.68569907176139
6.44575776138273
6.36632275165431
6.26545701467774
6.02745990615695
5.80649320552667
5.71593993564985
5.53570675440748
5.4610241163625
5.30611363858466
5.24469708003134
5.19746906676426
5.16300572443516
5.05384533241319
4.8263587117876
4.7709819291729
4.63263348444407
4.58306028876922
4.48920063869644
4.35940030157848
4.31957320273267
4.2952091391974
4.25526351815478
4.17704742312824
4.09351878533186
3.97211075675052
3.94134522367997
3.7926649527194
3.71379999699021
3.66717183997749
3.61608207958702
3.53960328607485
3.51557248555668
3.4501059390315
3.40931293546863
3.34609318184176
3.30500236083306
3.22686049535218
3.21879676254545
3.1905471785499
3.11406169969287
3.08577627112
3.0163598113351
2.99474342917871
2.96906378773543
2.94858072658954
2.87052155578978
2.84050019446284
2.80683854742937
2.79232435556657
2.75182391572853
2.74157353571176
2.63924202488144
2.6151590363296
2.55958563104384
2.5334555066666
2.51857768419139
2.49033408633472
2.42599693221886
2.41522088405255
2.38170086438318
2.34323899282295
2.30374963892676
2.29043464009662
2.27234584294962
2.24264162889578
2.21401549628672
2.20788676786234
2.1731807171882
2.14406226340639
2.13613775847415
2.09155546795205
2.08712135506258
2.06653459393082
2.03366516411255
2.02060142866028
2.00285901485179
1.99564216153219
1.93746797201697
1.92587613461704
1.89532447402626
1.86990450838918
1.85980191457087
1.85292914301742
1.83784182817023
1.82405440149561
1.7802898701501
1.7712524768246
1.73621217514667
1.72544459177819
1.70005806343173
1.69508315741776
1.68074326125716
1.65664606996869
1.64647111225695
1.63349626676507
1.62574734410561
1.60123623756584
1.59553950152517
1.5596726968497
1.55651741691333
1.53743857505062
1.52324917990142
1.50566509715005
1.49568208456515
1.48651302113571
1.47467586167791
1.45797055295696
1.44574353669299
1.42939149402781
1.40441345644124
1.40021212634229
1.39191661835404
1.37366907158463
1.35479681178708
1.34972987275359
1.33043926433595
1.30900388167156
1.30655870555255
1.29036346940192
1.28758332279353
1.26758514809968
1.25454788338103
1.24791184771576
1.23517698846037
1.22304243052959
1.21006476912577
1.20530985901133
1.19729583237142
1.18856771088667
1.17713536100397
1.16749320530728
1.15199233830443
1.13862259947378
1.1230984384859
1.1164482418892
1.10641264855375
1.10007845512727
1.09350381715483
1.08982392708728
1.08222948966767
1.06740846266175
1.04941753295375
1.04409837325319
1.04021459042613
1.03798551953682
1.02314280415593
1.0105848974202
1.004979449569
0.994175114160247
0.988241364945226
0.982784554966188
0.976747628829013
0.963686880107924
0.962230701254529
0.948036064605142
0.943945337940953
0.925660665610923
0.921838704459387
0.911295303235186
0.901413816963451
0.896920619887378
0.884922026871994
0.881138742255455
0.878219171818137
0.872174904342256
0.862060808929495
0.857726300998289
0.852604263104661
0.844678516216997
0.836555421502327
0.832873900745758
0.829566863881462
0.824599240361975
0.814729705414414
0.813001397537863
0.801575141152276
0.787680100579453
0.781933427154225
0.780109375063106
0.769771614682457
0.766916040497039
0.765395621577374
0.753939736694008
0.752548571524645
0.742462144226626
0.739612181042787
0.732094229608171
0.728847674207005
0.726773194073265
0.719328734050776
0.712468852696556
0.706858292506658
0.693698449049901
0.691483127843649
0.685652958884669
0.681206547133384
0.669102169569748
0.665539130219102
0.661203433595928
0.658159686933112
0.648366438564621
0.646316826412636
0.644912464806463
0.638737342965295
0.632213444469403
0.629022483434897
0.626028682256639
0.621891641808377
0.613947952204684
0.611595899530164
0.609630222072844
0.60152893421742
0.594721726398268
0.591065214952898
0.589001771577778
0.582703872946518
0.582113020004703
0.579640465647734
0.573807576432151
0.566812105061452
0.564968811570031
0.56233405069821
0.55846574631569
0.552078432621079
0.550532495111322
0.544377142211295
0.541625811002431
0.539689555799115
0.532861833604517
0.526406409050935
0.525735637501147
0.520209063189737
0.519017557152016
0.516168048110224
0.507884236557322
0.507055988786095
0.50321346291199
0.495146449124051
0.492885735286204
0.48761011401975
0.483315650939489
0.480543388008318
0.478541799716799
0.475159338296778
0.470766147815462
0.469177415569761
0.467725055471369
0.462360636948366
0.460590649048635
0.458164002767631
0.452381429380627
0.449354271216884
0.444366992242649
0.441797605048496
0.438645708466585
0.436567912841125
